RA,DEC
145.05566,30.030905
235.68217,39.727097
276.8782,59.03234
124.442215,41.04854
138.93379,37.717762
235.68275,52.498413
135.7304,34.77713
335.47675,33.175423
235.70367,40.338715
172.83687,38.074318
194.06972,21.519022
138.98296,32.925312
276.9394,44.242138
337.0168,30.167662
267.64444,73.64054
1.9867525,1.2561476
194.08203,38.93236
183.97064,50.955376
218.24112,78.39732
22.247078,1.9001215
235.74136,45.546535
342.25067,25.807404
282.13016,35.29419
276.23682,29.859861
183.98508,43.674038
139.05432,32.084442
277.33215,32.65752
335.63312,33.470825
135.83537,36.52093
235.79231,55.214752
139.07222,30.044157
141.75171,32.771557
203.22606,58.624294
337.0594,31.666676
276.281,34.69483
241.00629,56.821087
276.28296,38.809937
211.68004,33.868282
221.28511,43.974472
342.37643,33.249306
139.15218,21.67892
235.84846,45.854675
235.85352,48.571636
276.315,37.332916
135.93909,30.177017
146.16357,68.12767
279.4109,55.451923
2.016851,4.6618304
184.4489,45.30174
260.78647,26.172146
139.17242,22.26657
139.17664,27.868168
7.881939,39.750202
2.0269809,6.2343016
165.7403,58.985825
1.9915462,4.546331
105.08153,76.547134
235.89758,55.47097
342.46198,30.830439
277.08557,42.59079
139.22903,32.70431
135.99382,39.600925
139.2316,32.485043
235.91794,54.261227
165.7413,58.985706
28.040886,34.00913
252.41548,38.051174
330.81445,17.253803
277.4365,39.418034
276.35526,31.11155
282.09674,47.343143
277.11298,46.784775
139.24866,32.31485
276.37094,34.958897
106.305214,65.23326
172.87585,40.27282
331.0289,17.869139
349.74097,31.187714
128.42929,39.494114
145.58667,30.34217
276.37384,29.891756
128.53374,39.95402
276.38443,36.291126
336.08255,34.1492
276.3885,35.01527
136.10182,32.232067
139.29588,38.574852
276.3921,35.765648
172.89122,30.151905
331.02902,15.310909
139.31503,22.704473
342.61557,32.60746
336.13925,34.191227
136.1568,31.00538
277.16455,41.854843
159.12225,39.92848
342.6376,24.854362
282.41486,46.99425
165.78253,57.036564
22.300625,8.061804
276.4205,39.204666
279.53632,79.4358
281.4516,76.81575
236.00414,49.93022
342.7042,30.558918
6.3940887,32.143845
142.4623,40.852158
222.60704,55.01141
276.4415,37.411823
139.3814,35.121918
236.02356,47.08087
282.0319,76.93246
342.73013,33.785366
342.73328,34.01147
282.4561,76.641106
141.80699,36.797543
134.60997,31.188194
337.28104,27.771685
108.96247,30.985878
136.31827,31.350931
261.4163,32.99402
28.131,33.834
155.70938,68.20607
261.45145,33.651173
277.57074,37.223015
236.08331,50.829735
276.49316,38.491398
236.08601,50.23022
141.80743,30.691294
232.12396,77.907135
130.2079,70.68332
222.62848,46.953136
342.82745,33.702137
276.503,30.70146
277.25357,40.36297
336.5426,33.773563
139.54448,39.386066
121.23797,30.487768
331.03644,16.875519
105.08454,61.79084
138.89372,54.637226
261.64087,33.313286
236.11557,39.88026
136.40646,38.465157
342.87854,31.396292
284.7081,76.69825
279.62506,46.719173
139.60477,30.359072
106.32922,71.16815
211.80658,35.759254
284.88364,76.765045
276.53098,34.51189
108.99583,30.296934
276.5337,30.235443
277.29916,39.310513
194.22452,22.613333
194.32162,68.769325
22.335897,6.5443482
22.255817,6.5836396
139.66415,30.206448
342.93207,33.102173
277.30875,44.60355
146.00949,30.45515
236.17671,56.402676
276.55573,30.807621
276.55853,38.9377
106.76999,59.74769
277.64493,35.734383
281.43445,66.87678
342.96738,32.453033
347.85776,33.26375
281.74225,65.21553
139.74565,38.495537
165.89474,58.134052
194.24681,21.864853
250.67339,68.35216
106.71531,64.370476
281.89148,65.02147
277.33557,47.901226
236.20824,54.477863
279.93173,79.577446
236.21501,50.308064
139.80992,34.80273
277.67056,30.96451
150.4282,68.56572
165.92068,56.518738
250.69029,63.999393
262.0134,75.50105
236.22348,46.01315
276.60126,30.745739
139.86107,29.880985
139.88994,38.26468
277.687,29.82908
277.37552,47.48903
106.34744,76.75167
124.83209,42.216354
194.26828,39.282112
30.736448,32.651894
262.4519,57.41171
331.06183,17.149963
236.2459,55.01078
240.70215,48.561424
236.2532,46.86064
173.83191,79.38761
207.20213,49.21927
164.27994,58.49901
277.40042,42.945854
106.75358,44.63446
106.35329,62.823067
173.84578,65.40091
277.4047,47.023148
172.97551,40.404358
173.60439,37.609432
343.26196,33.392254
136.71281,32.029728
283.15875,66.25796
276.67365,37.881435
236.3349,57.16478
343.29437,34.23335
124.84323,40.184128
194.27495,22.336306
36.267612,45.691643
3.3451035,38.42607
201.19606,21.27456
140.3,40.84505
236.35669,55.06782
236.36633,50.83759
284.38815,65.98307
279.7991,40.03126
140.33589,31.390259
143.05461,39.76827
260.60483,31.120865
2.1056118,5.640497
343.33542,34.208027
140.41238,31.073013
236.3907,50.279682
276.71002,33.75145
337.57043,30.89157
261.9829,40.43883
276.7112,29.807373
121.287865,39.550056
184.09227,43.049423
240.31602,40.43946
260.60657,32.483597
262.07986,72.24007
349.96722,32.718143
140.43684,29.882881
236.4063,40.785927
280.3036,79.1919
339.55945,30.271267
343.41104,25.011658
256.76202,26.394945
173.00099,24.511332
211.85272,38.890858
203.43356,58.563286
276.7525,38.52577
277.47806,44.230263
140.56902,31.391203
124.90554,40.928
141.87949,38.566814
150.56076,68.356125
130.3088,67.79849
141.8695,38.9081
279.85703,48.05715
236.48952,49.823692
276.77567,34.92706
184.10846,45.43767
343.5421,33.724857
222.82602,54.93935
223.14449,54.89875
223.22758,54.949196
109.13503,30.76366
133.12122,37.07538
330.8681,19.777073
133.1676,37.01174
276.80173,35.503056
236.52472,50.885468
236.5407,47.908443
259.40353,78.93986
277.88663,38.635273
137.05626,29.825556
184.11539,49.22693
233.74413,77.34972
276.83737,37.488476
343.6719,24.867117
137.0992,32.20313
277.57065,50.421356
270.1113,74.893364
166.14772,58.296642
194.75252,69.758156
211.90466,36.32341
203.45735,59.02606
250.84558,72.92402
137.1233,34.869774
277.581,49.878155
276.8583,40.373363
121.312706,31.112068
36.378643,45.22423
233.8214,78.28077
2.124429,2.1968606
160.6408,58.453915
223.17967,34.34174
137.16502,33.863937
343.74734,26.078215
157.3849,67.65915
281.25583,54.251003
110.64301,70.21159
133.61116,70.60693
277.6181,47.183018
238.11075,57.155197
173.04507,36.6867
31.056295,32.487328
262.63846,57.594913
277.64154,57.351635
280.81296,78.610664
284.465,59.59844
236.70718,45.841286
250.88663,63.727734
231.1212,56.938515
284.77335,59.462173
141.9312,38.347256
219.91962,71.94476
330.7105,20.2196
337.79834,32.427917
337.27194,33.71887
280.4478,40.495407
343.90405,32.80374
36.409485,45.653057
240.14755,48.03129
5.6190195,0.45457032
207.42538,55.877373
263.8004,42.269226
285.0725,59.943295
125.553444,62.646313
106.39747,61.65744
194.41951,27.649477
236.82996,50.490635
277.7102,43.657764
276.99344,35.61581
277.7118,41.866737
7.624719,0.58091646
106.39821,75.90457
31.10273,32.166233
207.43271,50.61491
236.85864,56.278503
280.714,59.08673
137.5058,33.23387
277.02386,35.585262
337.86884,34.395718
250.96793,64.48049
237.65543,56.95415
236.90636,46.549217
344.10846,32.17439
277.76886,56.597473
174.34567,77.08477
31.148933,33.10559
250.97176,73.10249
262.26245,72.82189
138.84587,42.22759
201.2008,20.78165
0.47433913,-1.7508482
220.4427,72.354034
344.12146,33.88488
137.6146,30.423416
277.7974,44.29613
106.4036,66.545334
166.2542,58.753456
203.546,58.524662
137.63249,30.827677
236.96486,53.595947
277.8175,47.407497
203.54663,58.524807
331.10663,12.627892
3.4414728,40.149815
277.81918,50.379692
244.05907,48.049953
279.73325,76.00164
277.8282,49.21277
280.3911,76.36143
150.76648,67.55433
212.00525,32.932102
255.54974,76.62832
277.8328,43.10176
344.22263,33.527782
277.84177,41.030666
281.13245,76.10653
40.148434,35.154972
125.06773,39.548424
194.96062,74.648254
330.71866,31.394382
109.3079,30.348982
224.05135,65.17995
173.88176,31.176989
236.9237,57.126354
225.21494,42.55514
143.65565,40.17048
212.03194,38.61623
338.4869,34.52135
277.88562,47.999977
344.30646,24.815968
237.07686,47.68612
344.31516,25.758842
277.89667,56.879307
338.58783,34.04643
277.15628,39.956825
277.89868,47.98833
262.32397,76.48061
222.91182,56.738945
237.11427,54.07589
344.34982,33.528786
344.3579,26.016546
106.41431,71.47834
142.00143,38.25275
220.24718,71.77874
234.55963,78.25926
137.89078,36.314167
218.49405,54.436718
33.018875,8.005206
121.38481,30.626753
338.8873,34.508434
277.95007,43.385727
281.20654,40.222187
33.098778,7.9851007
338.07788,26.763865
145.13103,39.75226
105.145996,20.584421
2.609847,40.077404
344.43054,32.439987
344.43854,33.16548
2.198697,4.7464433
221.477,43.915424
244.31953,47.893456
273.9209,31.057951
109.37204,30.769619
219.31792,54.069084
278.25476,33.41487
159.33734,39.704567
344.4918,25.520258
2.1995966,-0.26430154
240.87158,39.79467
237.25165,48.471645
206.36917,54.922264
33.251244,7.834595
278.01596,43.960934
121.39935,30.349834
237.26813,48.653614
274.1156,31.017948
344.57736,31.837362
278.29245,39.367878
331.12357,11.8284025
347.45636,22.659073
278.03824,43.242958
347.574,22.56563
274.20377,30.692139
7.1598887,37.362564
212.08185,38.984222
262.80402,43.38172
330.1895,25.01591
109.416306,30.723103
280.34045,52.786434
2.2155368,5.9390974
138.13159,30.090693
274.29852,30.981722
204.68217,55.528584
344.6931,32.105366
138.15038,27.231174
276.81375,43.804638
276.85217,43.66367
274.3845,30.195002
235.89145,50.12345
235.99086,50.172176
278.10962,40.48694
121.41185,36.97705
331.14093,13.236819
278.11337,47.152294
220.35928,56.014957
221.59195,55.958828
221.96227,55.900913
274.44135,30.40386
344.75027,33.613922
274.44952,30.312637
276.9547,44.498753
237.45113,48.79317
138.19019,22.457518
277.3705,38.697918
274.48376,30.23839
344.768,23.964497
348.60245,22.3206
2.2279577,2.32352
331.1453,19.179207
36.40849,45.12808
0.2281479,0.98534656
223.09897,34.121826
138.79774,35.824104
255.18462,79.81029
277.06668,44.717834
237.4844,45.338863
237.48526,55.719296
338.32385,27.145933
205.00066,55.161983
237.48943,46.508892
348.84164,22.594229
2.2354372,5.217828
194.63324,27.44768
278.1672,43.16215
106.92631,49.77889
142.05237,32.962906
280.4203,49.557957
278.17987,43.879574
278.1816,45.56466
14.69827,2.035494
239.17664,54.962322
338.3669,33.21701
2.239995,7.9813313
212.14618,33.19067
251.27675,63.821815
262.4569,71.89706
138.2857,32.59285
280.43488,43.983337
274.70117,30.817404
218.38354,55.727566
106.44167,25.480625
173.32922,37.375153
235.67201,78.03171
138.30864,28.033878
281.51736,54.5983
237.60028,44.513542
267.04245,74.11396
344.93512,20.819437
194.64876,28.045792
118.72973,42.644974
219.0353,55.76846
338.41415,32.392883
277.48068,34.04527
219.18324,55.865204
7.2356167,32.57758
144.12888,40.0372
166.60655,59.508663
331.1695,16.988337
274.8094,30.499325
219.27547,55.97758
277.48712,39.784607
159.40099,40.47827
344.98187,26.233536
195.48393,74.82612
142.1062,29.755676
200.66893,33.357903
274.8592,30.75711
138.38121,31.403152
220.1181,56.091854
40.46507,35.84609
278.26913,40.92178
274.88428,30.633387
278.27557,48.159462
220.83676,77.15627
2.294896,4.6230216
106.93833,60.248203
131.03369,68.33968
145.7113,40.310257
278.50955,33.93505
345.0042,25.99329
345.00586,33.820084
277.59146,44.14387
277.524,38.02879
2.2696867,3.0807188
128.28702,62.330997
260.73566,38.702946
274.9441,30.710917
332.88043,28.241444
277.62772,44.04
278.53522,32.727024
278.30887,44.861713
151.21762,30.968262
159.76714,59.793182
105.19193,49.364174
179.86418,78.95829
201.54724,20.860672
237.7302,47.787273
345.26227,34.335968
332.9994,29.404222
138.48582,31.18545
174.86102,79.17004
194.7094,38.373695
237.33046,78.614685
226.09079,43.939842
338.5101,32.905334
338.51028,33.09809
33.912136,7.7414813
128.38898,62.064915
174.8628,79.170235
194.73413,38.820526
184.33377,43.259968
31.53832,22.530107
221.54996,44.459263
106.956245,40.737965
142.13861,40.56306
261.05774,39.990093
109.61366,30.978004
148.34125,67.94448
237.8098,53.924294
278.36414,47.297287
237.81136,44.472637
22.701725,7.304955
109.62414,30.339964
345.07703,25.424068
237.82872,54.28075
138.56026,39.622498
280.5501,44.044373
278.3721,43.63638
138.56108,22.919724
345.08957,34.577625
184.3347,45.582657
195.64922,76.96295
277.9008,43.311665
277.9021,44.176594
345.1015,20.963076
131.12366,72.589584
255.92766,78.69075
277.6292,35.909515
338.58542,26.793482
278.4171,41.27019
237.88477,54.70062
206.33249,55.47533
128.43982,72.47465
194.79941,27.93734
331.19122,10.085007
106.90546,75.68975
345.13928,33.830166
275.2881,31.045538
237.92493,56.475414
244.71275,56.61116
237.92499,56.96735
212.30507,36.588062
203.76682,55.8701
184.79291,49.151096
277.6663,36.471577
280.60178,47.847225
212.32124,38.30228
278.46545,49.595173
275.37445,30.272293
275.38208,31.002731
106.99514,57.57616
184.36319,56.7058
237.81969,79.61964
36.758636,45.265694
206.63765,55.05766
333.41806,29.28232
138.72452,28.013956
345.20413,30.296871
240.24129,55.239616
330.77002,23.534555
253.11249,37.909058
105.10498,65.019905
159.76808,59.022133
238.01088,54.398712
138.75475,35.45128
275.47635,30.37554
203.82953,54.86593
221.57233,42.703262
251.33444,40.658337
262.60648,72.61635
330.77014,23.533846
125.57273,39.884987
238.03833,44.08357
277.73132,38.08193
278.7148,35.43167
128.55128,72.61745
331.2214,12.790455
142.2073,33.25703
30.83933,32.746246
275.53207,30.468456
278.5432,46.998615
275.54214,31.128756
238.0773,55.90961
109.73545,30.950674
2.3053842,2.0973985
166.74178,58.98945
212.34946,38.500603
345.26688,22.056662
345.26825,23.044712
277.77042,34.07356
278.5682,44.217834
133.97963,64.52774
151.40048,78.71103
166.74474,56.602608
36.796814,42.95072
238.05905,78.47256
280.68298,49.84526
238.11562,44.81646
278.58517,46.578144
278.43127,43.70902
338.81558,30.393902
173.46115,24.17399
278.58856,44.664387
238.15596,53.91151
277.81393,34.44347
151.4606,68.57748
221.58647,45.45397
106.938896,65.38524
345.35852,23.074621
277.82092,37.636005
278.61002,44.07758
195.03596,38.54019
107.0203,60.01743
106.51801,79.54134
22.813251,6.9321632
275.8481,30.669506
121.79099,39.657528
345.44812,34.477333
7.3361673,31.911032
106.51779,66.66656
203.88354,47.62473
22.814672,1.6015157
275.91983,31.072176
275.92087,30.415022
156.63498,68.51843
277.87057,38.46378
277.87183,34.284355
195.89151,74.27029
159.79019,59.11377
257.0623,72.05103
259.52963,41.354614
345.50653,22.893805
278.83792,29.881525
2.336489,2.628631
142.19315,32.952026
151.69652,78.75497
184.39545,49.15358
142.2618,33.035084
120.45424,75.17517
278.67993,39.833492
278.77634,43.56286
278.69373,41.225754
238.2984,49.75685
278.69623,47.476124
31.678896,32.294895
277.90717,35.73008
238.32123,44.247093
339.00073,32.09813
22.852903,6.9079514
221.61528,52.83912
345.60867,22.989744
278.86572,34.091194
252.56752,64.33008
36.865845,43.710087
238.35962,47.409233
238.36066,48.994637
278.74472,57.142094
238.3693,42.99945
125.673584,41.652145
175.325,78.4925
238.37616,42.813206
278.8943,37.175434
121.53289,34.011948
330.54776,30.216513
345.70676,34.406178
277.98602,30.530506
238.42542,47.982277
0.65410453,-2.778789
184.40466,46.13736
339.11276,29.794191
238.44391,43.025017
280.8511,56.59352
339.12332,32.427174
145.06543,40.291836
173.60898,32.423756
331.25867,17.187414
238.46227,46.777256
279.27698,44.0148
339.13437,31.395065
278.81598,56.252476
125.742966,41.883827
195.32635,28.05618
251.63918,38.771275
350.02585,34.255825
157.74611,68.44601
238.48018,48.2641
345.76978,21.014975
278.94498,30.960596
280.8784,44.44515
9.697756,0.7107621
22.89612,3.2213907
0.5765604,-0.6914598
105.149956,22.625023
180.21846,40.306133
223.33365,35.463715
330.0566,27.736889
345.78302,22.772963
278.03445,38.567398
278.0354,39.248848
278.84033,42.431545
278.0493,33.354748
339.22067,33.245525
139.35187,27.756311
184.42165,46.11203
36.958557,45.497883
3.9094875,32.55166
277.41132,35.52662
238.5451,42.706676
278.0708,37.288345
339.23294,27.17752
345.85034,32.37026
221.43555,78.482254
280.9243,52.3501
121.71459,33.33612
238.55731,53.966843
339.24933,33.061848
0.89070904,-2.0953863
238.56874,52.74188
277.4846,35.585403
251.67047,40.33791
345.91272,29.267181
238.58594,48.418034
238.59041,57.362938
2.3759937,1.4068432
142.32343,21.852993
184.90002,45.625603
278.88486,40.824707
339.27948,30.338844
278.1218,36.194122
278.9057,56.946514
125.82831,57.758343
173.68504,37.293266
278.12625,30.186089
279.94516,49.779808
36.432987,28.883606
136.38297,36.000336
339.2962,32.6137
279.97873,49.94599
9.818142,-0.98749834
145.41147,40.8794
22.777851,7.0010433
278.14212,39.250217
278.91864,44.236843
278.91882,43.830257
280.02673,49.70845
2.3844826,1.9519238
184.44621,47.553593
277.63095,36.6704
279.07974,40.00111
280.981,44.68032
280.11777,50.25207
133.82146,65.23271
9.947984,-1.3195782
221.66753,43.20477
278.9465,50.05347
277.6783,35.976738
238.69186,44.059006
282.14786,79.252205
278.1962,30.820623
282.16025,79.55907
346.09692,32.200733
196.30899,70.05754
330.8096,32.99458
350.33246,34.410347
2.4517148,4.62052
160.26474,58.8632
199.58849,76.16736
161.44417,25.376091
1.1401819,-2.6702633
346.09833,23.460207
36.479485,28.89669
109.38866,41.99628
346.13528,21.075117
346.15723,22.800196
139.75076,31.473047
204.16211,59.29739
240.30919,46.98539
134.02943,65.89081
278.2326,40.942295
278.988,50.257595
278.99,56.059345
238.80899,44.890144
278.9977,40.507572
279.16647,36.51149
277.8329,35.712322
277.83316,36.82289
221.7444,64.61867
36.526714,29.74434
279.01236,52.871624
346.25153,34.06579
346.25912,33.496815
121.57397,31.315107
129.79527,71.953316
152.28227,79.423096
31.486317,31.853458
343.15118,33.689495
238.84947,50.61988
238.85652,44.604828
339.52075,33.62604
339.522,29.933588
129.89911,70.78996
31.82728,34.17437
280.58286,49.770134
278.2962,30.983318
280.61853,50.36843
2.4159553,7.0043902
106.586,66.46733
121.58064,37.771957
22.994831,5.7867293
251.82831,40.183594
174.8479,32.062244
238.88393,51.040497
128.74156,35.488693
279.05188,40.779575
238.89331,52.76001
279.0536,57.043785
121.59404,31.632696
129.91371,71.83666
22.99854,7.8806453
263.09573,72.549835
207.98134,56.61438
346.35657,33.45
339.60306,33.18205
339.60385,33.181675
343.40366,34.44407
238.91255,53.076046
281.9236,54.15176
23.002945,5.9904785
346.39642,23.276567
280.78513,50.488094
339.64154,34.425232
343.51663,34.1577
106.618935,38.97382
184.95387,49.447403
346.52985,23.203833
278.03717,36.39182
279.09604,56.84369
251.70522,63.968597
279.09943,47.72804
278.38013,38.19964
346.66022,34.449223
10.243706,-0.80867
121.60599,30.45476
221.72697,43.461197
251.84337,40.57863
31.544935,32.036224
279.10873,41.570557
281.16714,48.145462
346.71204,33.76972
173.95035,30.09511
263.2022,72.603676
281.1132,50.03472
106.81197,39.981026
221.98903,65.630226
23.035849,7.135089
251.88213,39.84546
235.82234,57.333466
279.32993,32.88315
152.45656,78.64361
278.1836,36.636818
134.75458,42.059395
239.02939,49.066032
346.97885,22.877138
281.22153,39.859833
10.361393,-1.5428964
173.97296,31.87171
281.30966,50.109016
278.45956,40.293568
278.4638,39.848587
107.28051,59.149292
222.06311,71.71551
278.46936,37.80651
278.25446,35.911015
36.67608,29.393635
278.26248,36.14671
347.09305,34.124985
279.18192,49.3096
146.0045,40.427105
184.51875,51.41921
37.13941,43.683083
31.597263,32.854248
347.15533,33.58576
18.215994,29.866985
279.19394,44.33936
279.19836,55.853638
278.49326,31.085625
121.6276,38.08837
174.0027,30.881987
184.51926,49.052162
37.151115,45.20334
279.2045,46.841434
278.50232,39.81134
279.4101,31.259459
222.08786,71.79539
161.37465,25.443977
19.517653,3.9089684
278.8656,45.934486
279.42606,33.630093
199.91,27.29193
278.5294,37.703625
279.23486,45.854702
239.20457,45.17631
278.54556,33.97958
107.34144,60.842567
331.3363,15.593085
278.55777,31.035057
279.24292,55.248898
279.248,50.4601
347.46478,34.194153
130.3594,70.305916
2.5319037,7.950821
31.612803,32.874702
279.05902,46.404575
279.2548,41.49131
216.09602,57.162437
222.2001,77.446945
330.8398,28.771345
279.26758,53.40748
10.519736,-1.0786768
200.0758,27.94525
331.34082,18.685543
208.23138,49.557472
126.71333,30.968864
2.4826708,2.269983
146.16342,40.803234
152.77928,67.52441
184.53943,48.583298
263.36166,79.25504
347.67548,22.511656
107.29215,60.09818
330.27823,34.21071
278.6254,33.92689
347.76428,22.38376
279.54175,30.665977
330.3521,34.564735
279.31793,43.70523
279.35843,46.87585
278.64145,35.451206
263.26486,42.810627
216.88126,57.356136
239.38438,44.042507
146.25246,40.459095
196.9886,74.36973
221.80096,44.897163
175.3263,29.916595
223.61526,43.34397
347.91916,34.40997
279.3385,45.492012
330.76242,34.44995
214.16364,40.815178
279.58484,30.365728
348.00314,32.968346
10.709825,-1.468598
240.36018,44.064465
239.42833,46.54317
278.72018,34.11244
348.03293,33.727104
2.4991353,3.1304283
142.4946,30.999062
208.31471,45.910717
331.01907,34.44578
279.38702,48.296223
331.0411,34.259228
278.83588,35.557507
279.62628,46.067665
281.35318,70.32393
278.73285,32.89311
279.39035,41.220234
279.3916,49.58146
184.57669,45.75393
221.81595,42.977524
239.46649,52.64758
348.1023,33.232925
278.75653,36.297516
278.76978,38.832947
239.50938,56.31492
174.1622,30.991114
204.59879,55.320786
37.33519,44.13617
278.9555,35.53945
239.528,45.24115
279.42474,49.76007
279.6488,31.446201
331.4278,34.292774
331.37494,12.955067
278.79477,33.0844
278.797,30.72566
131.97644,32.335194
142.53195,40.69212
153.09549,68.28237
279.45782,55.069466
348.27136,31.822613
348.27914,23.438284
348.3039,32.93464
153.17413,79.04093
279.46555,47.079777
239.5847,46.6085
279.46567,41.136314
281.53375,57.595158
279.46823,41.29957
280.0647,45.99125
263.29398,39.746872
263.4733,74.77284
23.034403,1.8314341
268.07407,73.42807
161.40724,25.47929
330.056,26.1864
279.7021,34.475986
348.40558,32.91126
2.6184373,8.06765
23.03469,1.8319691
330.1226,26.042686
273.36444,29.903563
278.85773,36.70778
137.92307,27.365942
107.467674,39.577045
106.66969,59.828537
130.68803,68.17962
174.25906,31.170206
176.56035,63.223522
23.276047,7.144931
221.84569,44.78243
341.19223,25.398668
142.55296,32.779804
348.54404,32.51906
348.56473,22.393993
150.32744,32.379692
341.24255,25.128307
9.685923,0.93798
279.75128,31.44258
280.55307,45.97108
279.75552,30.604855
221.85796,53.58428
126.08839,58.12839
279.57388,56.121822
107.014496,39.66694
23.293234,2.4253776
32.05152,22.449709
223.7244,42.431313
279.77246,32.701523
279.58508,42.38389
279.5945,56.815624
2.5449874,1.3478618
184.62492,48.912415
197.24661,74.77299
23.29558,6.3169637
221.86061,56.38368
280.86017,45.92832
11.089371,-0.522072
2.5453088,6.803557
348.82452,32.57105
284.09155,36.716606
278.97375,32.190067
333.1893,30.651358
348.8291,33.16075
279.6223,44.924877
32.07688,32.530308
37.44519,44.431087
252.05406,76.914955
331.06607,14.253812
3.0633028,40.129818
330.11823,19.191689
330.08847,29.173756
106.68493,74.57778
184.63387,47.4478
107.631836,38.168694
284.14716,37.655083
284.1546,36.794525
130.78455,70.45275
142.59796,34.31217
184.63426,42.534092
223.0097,78.12849
107.64967,38.085354
260.92938,26.46265
132.37239,67.83041
341.54608,31.916338
333.6023,30.070982
284.25092,36.945095
349.03503,34.454243
142.61523,30.39317
263.6466,73.1427
9.811024,-0.7120645
284.27286,37.42487
239.98862,44.8576
349.11847,31.989197
284.31137,37.523434
107.57153,57.087505
126.31357,40.169964
204.82016,55.70245
350.55136,31.231997
349.14398,34.517384
279.7395,55.536804
279.0749,37.787994
221.92627,51.4811
253.92093,37.625507
279.76004,52.423668
331.41312,11.268438
279.093,34.885376
240.1142,42.43216
279.09796,38.676815
159.36917,39.669037
153.878,79.475075
197.5294,75.95304
161.45604,25.180685
161.6851,24.196419
159.37053,40.11644
279.7867,40.366795
349.35876,34.225426
284.43652,37.671875
8.037457,36.50966
330.8806,32.35173
349.3843,22.63486
330.8312,25.35973
279.82574,44.981503
240.17783,47.81309
279.1349,37.889797
14.185567,39.140068
106.71161,67.49975
174.47006,32.225067
350.57907,10.59085
142.64786,39.61253
23.132439,6.152197
240.19316,52.34822
131.83165,30.25981
11.500183,-0.19444305
330.8899,24.813705
176.62927,32.162373
279.84473,42.856102
284.54404,37.38521
284.5472,37.083153
142.65257,33.296722
153.94505,79.482506
37.57873,45.38994
139.6777,39.786808
283.05096,70.73967
349.49716,30.938572
349.5142,31.690205
279.85965,44.08019
349.5361,34.548397
279.86423,44.414326
121.78986,33.729446
32.13383,22.514421
331.42715,13.883852
331.1162,16.226883
279.19464,37.282356
279.87183,44.41159
240.2673,46.05846
240.2685,47.74564
154.0106,67.77939
341.99652,25.227152
349.61237,31.02479
240.28716,44.51036
280.0341,39.03917
280.04016,36.305843
279.90402,45.95792
279.2298,35.28897
282.35522,53.759125
8.092664,39.21562
260.96048,35.94047
107.61922,40.728577
119.64109,38.244896
180.39862,40.201923
258.04395,79.55453
349.7605,30.76687
279.24585,30.5924
349.77728,34.183937
10.188094,-1.2519214
240.34119,46.99774
240.34145,51.601986
279.92874,42.380573
281.93304,49.845345
11.732538,-0.08880888
106.7361,74.701294
279.27298,32.17019
281.95056,42.843502
126.43887,41.81876
131.03148,71.01509
279.952,55.62084
240.40268,50.4593
37.335293,28.238302
334.73865,29.579966
23.414463,8.1061
279.9699,42.29347
8.137727,36.01084
184.72455,46.593185
23.416998,7.810794
350.62857,30.74977
185.3133,51.467842
279.98203,49.62075
350.04532,33.313393
282.3991,54.0411
279.30307,35.616375
107.36646,40.047527
177.1067,64.403534
205.12436,55.104248
263.88834,74.94992
279.3163,37.56446
154.42096,67.326866
132.71437,71.1072
11.959057,0.4176511
2.6637475,6.047201
23.427395,5.6505084
330.91446,24.900562
350.29233,30.921154
280.14783,30.491863
278.37506,42.822388
279.3348,37.36883
11.98628,0.4104608
126.52611,41.874905
142.71448,34.85071
205.19083,57.066307
32.205563,22.649248
221.97212,52.8085
252.37091,73.195656
141.32582,71.881935
178.54364,79.50062
350.29065,31.615705
105.285255,56.98363
240.55396,39.839035
279.37128,39.246685
279.3829,34.000202
279.3836,30.023489
280.192,34.957962
282.0465,42.24884
278.52527,42.887497
240.58058,45.29763
284.9869,37.72932
12.036733,-0.18867247
131.08806,72.72852
205.23549,55.20109
23.467829,5.6531324
331.46622,10.530377
2.7694252,6.3288727
240.62076,44.666767
350.45782,31.242355
342.49246,31.96118
350.46768,33.446514
280.21402,35.09204
280.07794,44.919716
205.3069,55.587086
142.73483,30.313251
159.46707,40.642506
350.4927,33.456093
342.52762,31.197357
240.65833,57.505356
350.53885,33.51245
142.73659,31.209776
205.35808,57.000603
37.855762,44.883293
331.15036,19.073671
282.10092,51.63079
221.98695,55.30757
263.49637,41.750713
263.9649,75.15103
177.21896,40.67444
263.97238,73.91147
340.15488,33.403416
279.47665,36.90503
185.40251,48.666157
280.28226,37.153076
240.74124,56.80497
340.27774,33.545208
142.75572,30.50712
279.49008,34.483807
107.77128,39.671734
32.249268,33.505356
252.47868,67.68018
350.67618,30.820694
31.954983,33.19335
223.22884,35.294598
241.54683,39.690674
330.09024,22.63237
158.38866,68.10071
160.0066,40.384895
340.42313,33.9356
280.15225,44.80645
279.50894,34.529995
142.75636,34.462006
280.1638,44.43711
340.59357,33.363422
263.51895,42.6162
279.52145,33.534874
280.3436,31.962473
280.1819,42.945263
279.52548,32.803093
142.7702,37.32017
330.6361,30.766068
125.11915,64.87796
285.29062,37.742607
342.8635,25.165413
2.8272195,7.088042
121.550606,33.68099
280.20563,52.5626
240.87837,54.461605
240.89163,51.213467
142.76295,36.78729
184.83311,47.160717
200.02586,77.03125
37.920742,45.485935
341.10037,33.857967
